label,youtube_id,time_start,time_end,split
tickling,p3wfwsAGJxE,0,10,validate
needle felting,p4QaEDippM4,23,33,validate
diving cliff,p4WyiySN4k0,22,32,validate
falling off bike,p4eW_rFEkH4,108,118,validate
rolling pastry,p53DWSz4Dbc,16,26,validate
waking up,p5PF28_OP9Q,29,39,validate
marching,p5VB0vPTU1g,1,11,validate
celebrating,p5ajqpP18eU,0,10,validate
hammer throw,p5gYu1up1Ac,9,19,validate
drop kicking,p5uCsOHlplk,12,22,validate
using bagging machine,p5v02oXpLDk,15,25,validate
dumpster diving,p5wiWWcSZxQ,33,43,validate
playing accordion,p5xwrgVcZwk,11,21,validate
mopping floor,p61CEqAYLd8,1,11,validate
backflip (human),p6QQJobZMfg,0,10,validate
kicking soccer ball,p6Tv0Xmm-1k,0,10,validate
sneezing,p6_oToEl-3g,4,14,validate
playing poker,p6snBEH3lJ0,60,70,validate
driving car,p6vr6WVh2Ss,36,46,validate
tai chi,p6wvNSrsv7Y,387,397,validate
moon walking,p76Q3AMzcTQ,0,10,validate
playing lute,p7Qrnl4QOMo,114,124,validate
waxing eyebrows,p7SiJpzzWOs,21,31,validate
drawing,p7Yt39yhPvY,75,85,validate
deadlifting,p7bAUFGwp3w,5,15,validate
flying kite,p7fSDoyXEbk,20,30,validate
cutting orange,p7ffbQ7eXH0,24,34,validate
wrestling,p7gsSdvZyG4,230,240,validate
lock picking,p7iFBNeCgVM,13,23,validate
archaeological excavation,p7jXDTyhF0Q,102,112,validate
drawing,p7mkXst9ChE,40,50,validate
staring,p7r-ajQtBZs,31,41,validate
inflating balloons,p8DfqNCtSbA,1,11,validate
passing American football (in game),p8On73vMA1A,1,11,validate
sword swallowing,p8TMz7pFhB4,80,90,validate
square dancing,p8Z_i3w_Mvc,76,86,validate
hoverboarding,p8aNivD--uA,53,63,validate
using atm,p8oxD5-ALjM,66,76,validate
putting on lipstick,p8wxueuqQus,107,117,validate
pirouetting,p8zUGPfELEc,0,10,validate
pushing cart,p9CIcEEaSEk,1,11,validate
playing recorder,p9J3a6eWOB8,6,16,validate
hand washing clothes,p9LNev93iOI,21,31,validate
opening wine bottle,p9NPn6oSUJc,5,15,validate
arm wrestling,p9Nb7PNFbrw,62,72,validate
waiting in line,p9ZL7gUQJWI,58,68,validate
making bubbles,p9eFwC-otis,13,23,validate
riding a bike,p9oZj-hGY-w,75,85,validate
wrestling,p9raODjlRTY,27,37,validate
kicking soccer ball,pA4Bh0qvO3w,1,11,validate
talking on cell phone,pA7DQshdwhk,1,11,validate
photocopying,pA8WAuzYfJw,46,56,validate
blasting sand,pAOSikRrxrk,7,17,validate
using circular saw,pAeWKBJpjUg,182,192,validate
krumping,pAhQafadPT4,50,60,validate
using a wrench,pAlKmAAOA9k,26,36,validate
using atm,pAmP16EGt9Y,0,10,validate
spinning poi,pAzL6tibTM0,41,51,validate
playing pinball,pB5CbXQEfog,15,25,validate
canoeing or kayaking,pBBrIG60_gg,151,161,validate
putting on foundation,pBIh13pvtMI,161,171,validate
arguing,pBKYlOY_HZM,32,42,validate
square dancing,pBQv_fdLFZ4,13,23,validate
putting in contact lenses,pBR2FzzicMU,56,66,validate
curling hair,pBfOWi2W9rw,475,485,validate
kicking field goal,pBy55jurdRw,93,103,validate
swinging baseball bat,pC7OfszS_jA,0,10,validate
crying,pCVVjcjd1yM,0,10,validate
push up,pCWdCVKE2qo,0,10,validate
spray painting,pCbKEXzyUi0,9,19,validate
kissing,pCg-NknVRaE,197,207,validate
milking cow,pClMVDIkCjA,3,13,validate
cartwheeling,pCr3LGNh4Ik,15,25,validate
swimming butterfly stroke,pDEP8Phtw7U,14,24,validate
stretching leg,pDRNa2YhLLI,29,39,validate
trimming shrubs,pDSqcaGZt1U,51,61,validate
karaoke,pDVLfO7v0vY,78,88,validate
playing controller,pDaPgNfCbNU,7,17,validate
extinguishing fire,pDcYc6r65tY,0,10,validate
steer roping,pDigrV-VcrE,0,10,validate
bending metal,pDkqekXopw8,0,10,validate
cartwheeling,pDm7er-ICm0,4,14,validate
ski jumping,pE1tPo2VCrA,8,18,validate
pumping fist,pER-DgfmIf8,4,14,validate
washing hands,pF3DE7oeReI,12,22,validate
arranging flowers,pF5SFh2fK2A,104,114,validate
snowkiting,pF6EjkDzs5o,0,10,validate
hurling (sport),pFLWh8mw90A,54,64,validate
walking the dog,pFTRtoFzb60,0,10,validate
curling (sport),pFhJVmsBl-k,0,10,validate
marching,pFun05idyXk,528,538,validate
sticking tongue out,pG0tOU-_D4c,4,14,validate
clam digging,pG5lwcOEGLc,219,229,validate
riding camel,pGSmbztm5BY,47,57,validate
grooming dog,pGTZ0FvKgnE,26,36,validate
cleaning pool,pGT_U0XMq0Q,157,167,validate
feeding fish,pGYCxDoaS7M,3,13,validate
sleeping,pG_bc0pjbp4,499,509,validate
water sliding,pGbMUmIqETs,3,13,validate
plastering,pGha1NMg0pk,133,143,validate
holding snake,pGnzgjtqsD4,118,128,validate
weaving fabric,pGw7oOXsUko,16,26,validate
welding,pH3lJFUKqDg,34,44,validate
tackling,pHEw5xbc1JA,15,25,validate
cheerleading,pHOHB_I4Ii0,125,135,validate
sneezing,pHT6uU1-7FY,3,13,validate
celebrating,pHeeLYDVuAE,136,146,validate
calculating,pHhkfwLv1j8,13,23,validate
tasting wine,pHxwQxEnHVE,36,46,validate
pushing wheelbarrow,pI0BehKFKl4,17,27,validate
playing recorder,pI2CkYCOPUw,11,21,validate
pouring beer,pIK_W_0KEPM,21,31,validate
tasting food,pITuRPnrT-4,136,146,validate
riding snow blower,pJWovDRTnGc,77,87,validate
playing paintball,pJ_GfbNaFt4,247,257,validate
eating hotdog,pJlvNomw0aE,14,24,validate
dancing charleston,pJmmMiVKZXY,54,64,validate
sanding floor,pJo148RDaeU,45,55,validate
flying kite,pK0BTaG7QOo,163,173,validate
shoveling snow,pK1G8zTAscI,50,60,validate
folding clothes,pK3WLNU7pG0,1,11,validate
feeding goats,pK7GKUlwllE,23,33,validate
brushing hair,pKEgGe8lWnA,7,17,validate
curling hair,pKrVM7m7LDY,47,57,validate
bending metal,pKv_pD_oREk,141,151,validate
fixing hair,pL7wmBRHx_Q,3,13,validate
eating watermelon,pLA62YSoEoM,2,12,validate
skiing crosscountry,pLU0UOWb_d8,0,10,validate
lunge,pLcPnpNrTtw,7,17,validate
dancing charleston,pLgqbS2HOBM,26,36,validate
making snowman,pLnzDnnv6xE,9,19,validate
cutting watermelon,pLx4Qzx8ElA,14,24,validate
doing aerobics,pM-LMevoPNU,60,70,validate
playing field hockey,pM-S-5D_0ag,234,244,validate
installing carpet,pM50mjBFKTo,147,157,validate
bench pressing,pMKH2S_EHlY,4,14,validate
putting on foundation,pMXm3Ez8tLM,11,21,validate
building lego,pMsSBzFp9G8,24,34,validate
sweeping floor,pN5OCJWOdfw,1,11,validate
presenting weather forecast,pNbNmKg2SRU,155,165,validate
ski jumping,pNeg3JDSTVw,1,11,validate
cartwheeling,pNiJwdim_rQ,3,13,validate
motorcycling,pNvKrzbJEhg,10,20,validate
somersaulting,pNzw1YqrPNU,3,13,validate
smelling feet,pO05sNMsCsk,0,10,validate
trimming shrubs,pOIJeK3YZr8,121,131,validate
carrying baby,pOdpZ2zDTOo,94,104,validate
massaging person's head,pOeCcYvh0Kc,130,140,validate
playing with trains,pOenol-NMf8,46,56,validate
rock scissors paper,pOl59FIC2fU,0,10,validate
assembling bicycle,pOr92zxyDb4,515,525,validate
playing maracas,pOtGHBQkeaw,389,399,validate
jumping jacks,pOudoqOvQro,70,80,validate
putting on foundation,pP3zdk-aq-8,393,403,validate
putting on shoes,pP7JR55psGc,346,356,validate
dribbling basketball,pPEFj7kY6wc,548,558,validate
marching,pPPdPMYkX8Q,568,578,validate
assembling bicycle,pPSbxPxsX2M,50,60,validate
kissing,pPd470Kdmyk,68,78,validate
grinding meat,pPnBQi5kXQs,14,24,validate
catching fish,pPrS22Y-CcU,6,16,validate
opening door,pQPCWYnnig0,72,82,validate
throwing axe,pQW2gNEHG6U,35,45,validate
shaving legs,pQ_dhQHP-cw,17,27,validate
bodysurfing,pQdEChJ6dyg,0,10,validate
parkour,pQuQtmFySKE,0,10,validate
making the bed,pRXZqHhCzwA,45,55,validate
installing carpet,pRntiJtrvIY,0,10,validate
eating doughnuts,pS0WDGZWV0o,0,10,validate
reading newspaper,pSCunaRn45A,426,436,validate
headbutting,pSjc6_p2wD8,3,13,validate
eating burger,pSspxsM1a9g,4,14,validate
headbutting,pTQGGyUuJtk,0,10,validate
bungee jumping,pTe8T-HL1kw,139,149,validate
home roasting coffee,pTfY9ATqGMU,1349,1359,validate
playing trombone,pTgIYOnWrw0,47,57,validate
sneezing,pU4PNhYuGsM,1,11,validate
home roasting coffee,pU6pzgU0H3g,91,101,validate
capoeira,pUDgyU__KGc,1,11,validate
laying stone,pURkjklyfsc,2,12,validate
petting cat,pUWJsmWOLG0,172,182,validate
playing cricket,pUtL1BJ9vqY,1,11,validate
casting fishing line,pVD1fx2Hb0c,0,10,validate
doing jigsaw puzzle,pVko_oQ8GIM,130,140,validate
drawing,pVq4DpgXNvI,317,327,validate
assembling computer,pVtNYUM3FoY,88,98,validate
playing kickball,pW0nPs1Pcq0,70,80,validate
shaving legs,pW6U4hxCago,39,49,validate
cleaning gutters,pWKP3whaVXY,91,101,validate
playing beer pong,pWO-MZLKWuI,97,107,validate
archery,pWOl7B7jf0U,0,10,validate
squat,pWOrigmynWE,0,10,validate
bowling,pWPNktTWKjg,5,15,validate
playing blackjack,pWsIQXhYLLs,337,347,validate
riding mechanical bull,pWtaQ74dOuQ,3,13,validate
waxing legs,pXFnjBD-KRY,214,224,validate
massaging back,pXKzqTFtvec,5,15,validate
playing basketball,pXM6GD0EtcU,283,293,validate
washing feet,pXVBSEYnQAw,183,193,validate
whistling,pXWiqZI8fs0,208,218,validate
playing ukulele,pXbB4cK3CJ4,128,138,validate
throwing knife,pXxwbpaZPl8,0,10,validate
playing cymbals,pYFSdWL7aIo,104,114,validate
high kick,pYK0EYz_xq4,3,13,validate
golf driving,pYKexDBJAYA,4,14,validate
shot put,pZ8UEweL9UM,7,17,validate
rolling pastry,p_CBzerJYKc,108,118,validate
crossing river,p_WUzfanwE0,111,121,validate
scuba diving,p_X1fYzUj9s,0,10,validate
ice skating,p_Xn81Kl6tc,10,20,validate
extinguishing fire,p_jY0JwMNTY,10,20,validate
bee keeping,p_keyvOFU4U,51,61,validate
making tea,pa61XE8g5c0,253,263,validate
playing lute,pa7k6FP5mAg,100,110,validate
feeding goats,pa9qyV8cbek,6,16,validate
crossing river,paA1dv_Is3o,0,10,validate
pole vault,paAkEr2qokY,3,13,validate
grooming dog,paI7Ps-2j24,58,68,validate
petting animal (not cat),paZfdpqhtrM,3,13,validate
playing scrabble,paf7thubVe0,4,14,validate
petting cat,paqZftDenXs,54,64,validate
making horseshoes,pax6jwspDIY,24,34,validate
eating chips,paxANprdjk0,13,23,validate
fixing bicycle,payDh430Zzk,103,113,validate
drop kicking,pb1OxqGx-Pk,1,11,validate
water skiing,pb4MLBdwP5s,6,16,validate
air drumming,pb803SLNzDU,3,13,validate
fixing hair,pbR7RISzEvs,103,113,validate
building cabinet,pbldlB3HQ7Y,178,188,validate
playing badminton,pbneLOUYW68,18,28,validate
wood burning (art),pbojXTKl9b8,265,275,validate
repairing puncture,pc236DptTCA,152,162,validate
fly tying,pcFi0G2z_uU,101,111,validate
push up,pcLn0TYJUAQ,4,14,validate
chopping meat,pcZ682IvV5s,116,126,validate
playing ocarina,pcsqZmvvZWc,41,51,validate
popping balloons,pdAVjPL_A-s,103,113,validate
throwing ball (not baseball or American football),pdJcFaPJXK0,17,27,validate
tapping pen,pdM6cJ4gMNA,36,46,validate
tying bow tie,pdSVyi0-x9w,6,16,validate
playing marbles,pdrP0aPsmpc,17,27,validate
lunge,pdz8xQ2ZbrU,22,32,validate
opening wine bottle,pdzASxnSBp4,14,24,validate
krumping,pe4IRaiaqOg,20,30,validate
arguing,peG0V9l6wqg,52,62,validate
hitting baseball,peq1hgmQbCw,32,42,validate
playing bass guitar,pfWmvoFOjxk,148,158,validate
jumping into pool,pffxjlrD-2E,2,12,validate
looking at phone,pfvGfWYetus,70,80,validate
skiing crosscountry,pfvt6iYSXXw,764,774,validate
swinging baseball bat,pg1eziLPHQo,16,26,validate
waxing chest,pgDgGgis6vg,213,223,validate
cooking egg,pgrTxMZc4Hk,10,20,validate
shuffling feet,pgu2FdR0DtA,0,10,validate
headbanging,ph-fy7DiZhM,132,142,validate
marriage proposal,ph0-_vFTPLc,215,225,validate
hopscotch,ph90eon-6lw,59,69,validate
docking boat,phPQxjAGJ_E,8,18,validate
ice fishing,phczlvSEP90,163,173,validate
chopping vegetables,phgUAOuKcJM,39,49,validate
eating cake,pi09GrC4j5A,11,21,validate
setting table,pi7ivqmR15g,176,186,validate
bottling,piGIWhzrL2k,80,90,validate
making tea,piIhjR_xNDE,149,159,validate
auctioning,piWyhxLHVyA,157,167,validate
climbing tree,piYKF7yTMOA,1,11,validate
pushing cart,pibG2NjwKfA,100,110,validate
air drumming,pj1OiSpSFI0,22,32,validate
swimming backstroke,pjJ-eYYBdrs,19,29,validate
extinguishing fire,pjJ0mvrzrgI,12,22,validate
dyeing eyebrows,pjNK2fL56Lg,74,84,validate
sharpening knives,pjOP_wU7Fm8,219,229,validate
high jump,pjZ8fqKUyzE,0,10,validate
getting a haircut,pjbylHbl18o,21,31,validate
sawing wood,pjguPxZv8Dw,7,17,validate
playing pan pipes,pjtnvk9AMLY,8,18,validate
bobsledding,pkKonjhm6Dw,666,676,validate
knitting,pkTwFA_RGx0,21,31,validate
long jump,pkUgwuqXycE,70,80,validate
snatch weight lifting,pkUx0wFHMLs,9,19,validate
laying concrete,plIJXZF0eqk,228,238,validate
directing traffic,plMkIjdprQA,1,11,validate
shot put,plQ9MDbMmS8,5,15,validate
playing ping pong,plVYb0kiH-I,252,262,validate
bending metal,plWaD9NTgeQ,113,123,validate
sleeping,plYF2tB9zMA,0,10,validate
cutting watermelon,plZ9i0-pHXE,30,40,validate
playing squash or racquetball,pmBZQqKFKQo,318,328,validate
putting in contact lenses,pmFFyEXoo-s,68,78,validate
chopping wood,pmH650EmzaI,4,14,validate
shaping bread dough,pmTPL2J8OZk,68,78,validate
making a sandwich,pmU6yv1z7bs,96,106,validate
playing bass guitar,pmgfEehvHu0,41,51,validate
cooking on campfire,pmkDfkQM-4Y,36,46,validate
opening wine bottle,pmqsSrYJ7BU,17,27,validate
climbing ladder,pnEzJ2wsiTk,194,204,validate
rolling pastry,pnV0AY_mirU,24,34,validate
presenting weather forecast,pnWUDf7beiI,33,43,validate
singing,pne2BoTfuD0,216,226,validate
brushing teeth,pnfSfZfoSQE,17,27,validate
juggling soccer ball,pnkdYBB2lXI,4,14,validate
eating chips,pnkjv0iGPpg,17,27,validate
sleeping,pnnQAIrLLBM,25,35,validate
cracking back,pnnSAfEIkNA,0,10,validate
rock climbing,pnxWaCDmzwI,26,36,validate
tap dancing,po5wMUhcWug,50,60,validate
sharpening pencil,poEJ32F6aS8,157,167,validate
petting animal (not cat),pp4u1vkMobo,11,21,validate
shucking oysters,ppFZG7vgFZg,169,179,validate
eating cake,ppK2p_kzy9o,32,42,validate
vacuuming floor,ppQiek2ldoE,78,88,validate
setting table,pplWeTAPMms,146,156,validate
tossing coin,ppnYYsoAA6Y,46,56,validate
walking the dog,pprpfyJDcj4,9,19,validate
peeling potatoes,ppvXBDVyjnw,6,16,validate
trapezing,ppvgVPqJgYY,18,28,validate
drumming fingers,pqDJHqZvnsE,4,14,validate
using a wrench,pqFWU77dzc8,63,73,validate
knitting,pqhJLyudOiY,164,174,validate
grooming dog,pqtSuYTLc7k,345,355,validate
ice climbing,pqyD2sxrGgE,128,138,validate
making a cake,pr28IpCSeSg,86,96,validate
checking tires,pr2OxlxNgGA,0,10,validate
barbequing,prOi9l60nOI,92,102,validate
sharpening pencil,prRDQNadPs0,9,19,validate
playing laser tag,prWnm_eMwwU,21,31,validate
building cabinet,preMRbTMU4c,4,14,validate
sword swallowing,prmuLw7esyA,20,30,validate
flint knapping,prrpNosZWLs,112,122,validate
playing polo,psB3bIQLv-w,3558,3568,validate
bouncing on trampoline,psbnyAVH5qU,4,14,validate
robot dancing,psoO1gCswUU,16,26,validate
falling off chair,pt0DgikJAdw,9,19,validate
climbing tree,ptOCEg3wAj0,7,17,validate
twiddling fingers,ptOh2ApWNDM,1,11,validate
marriage proposal,ptPya_ocWGw,29,39,validate
climbing tree,ptdAw8U0CLY,0,10,validate
parkour,ptgKO940ISM,42,52,validate
ice climbing,ptxp1eX-JF4,171,181,validate
playing polo,pu1-Ag0_gPU,0,10,validate
springboard diving,pu3Jg9On27g,912,922,validate
winking,puNa8li7hew,3,13,validate
writing,puP8W1zcQx0,194,204,validate
making sushi,pupIQguNSps,97,107,validate
playing maracas,puuhcLHNMQA,0,10,validate
rock scissors paper,pv2Aiv6VfC0,5,15,validate
photobombing,pvSyDsvNJko,75,85,validate
paragliding,pvY0_c2lKJc,0,10,validate
paragliding,pvaHYOcFxb4,20,30,validate
smoking pipe,pvfsCxdhLPk,64,74,validate
swing dancing,pvktE87ZtM8,18,28,validate
playing monopoly,pvrFUJATcu4,500,510,validate
drop kicking,pvuiN-G8-yc,0,10,validate
playing basketball,pwCauzvBwJQ,51,61,validate
squat,pwCguMjX_3A,2,12,validate
squat,pwDXdJlF6lg,0,10,validate
riding snow blower,pwKATKfg5M4,0,10,validate
assembling computer,pwQLS8AUP84,261,271,validate
lighting fire,pwYEt66UTN8,59,69,validate
yarn spinning,pwZxYHDrnwg,194,204,validate
drooling,pwqxJHAWMbk,17,27,validate
passing soccer ball,px07GrTutrA,17,27,validate
punching bag,pxYvBBXy1xY,4,14,validate
throwing discus,pxZmamAWSxU,3,13,validate
opening door,pxmVHSrdnIc,0,10,validate
scrapbooking,pyDDTTZxIe4,29,39,validate
playing poker,pyF3r8c16-8,18,28,validate
playing dominoes,pyPQCW59X6Y,0,10,validate
pumping fist,pyuA1k77hs0,3,13,validate
washing feet,pyxGUxZkpGo,509,519,validate
tying bow tie,pzJhNm2D218,161,171,validate
twiddling fingers,pzPoIK3i3fY,0,10,validate
moving furniture,pzX8ZID05b0,414,424,validate
playing paintball,pzf5Gqy1JxQ,162,172,validate
tying bow tie,q--vtqj6kfg,15,25,validate
playing organ,q-31Jnc0o64,12,22,validate
sleeping,q-3kQyaO4vI,0,10,validate
headbanging,q-8_Wjo2fwg,7,17,validate
waxing back,q-DzbwxsP7Y,261,271,validate
folding napkins,q-FubIQSMHw,47,57,validate
calculating,q-I-NoYc8Q4,3,13,validate
riding scooter,q-QOU4kjUCQ,1,11,validate
rolling pastry,q-evePx8BXk,84,94,validate
applying cream,q-kzc-82_54,17,27,validate
shaving legs,q-nFsIUYAcs,244,254,validate
shearing sheep,q-si1sPGwf0,117,127,validate
laying concrete,q0-y_GUk0SE,7,17,validate
blowing out candles,q0PZBq8tm6U,52,62,validate
dodgeball,q0X_uY4pyU8,0,10,validate
barbequing,q0e3jfHfYv0,30,40,validate
using a sledge hammer,q0tPDw3yDK8,27,37,validate
plastering,q15pJZeRlv8,42,52,validate
packing,q18PzGWgARs,90,100,validate
petting cat,q1GijBRBqjE,203,213,validate
bull fighting,q1II0rpkAy4,7,17,validate
playing rubiks cube,q1KgL5_Ale4,95,105,validate
catching fish,q1Y9CdU9WYo,2,12,validate
watching tv,q1YZLtVUvPA,6,16,validate
tapping guitar,q1dPggAZN9U,280,290,validate
playing keyboard,q1g-VWWMBR0,4,14,validate
chopping vegetables,q1scGQOjFjg,24,34,validate
hurdling,q2-YgfjojXw,18,28,validate
reading newspaper,q21qB87cnos,111,121,validate
playing rubiks cube,q2BtxwtRw7I,29,39,validate
high kick,q2DUuFtydQs,44,54,validate
doing laundry,q2S5Sf_Umr4,64,74,validate
cosplaying,q2XilCRYnF0,123,133,validate
shooting basketball,q2XxNNIPl_A,39,49,validate
crossing eyes,q2cCbnH8RCw,0,10,validate
chewing gum,q2pEhMi9aD8,123,133,validate
gymnastics tumbling,q2swYAOpGP8,1,11,validate
playing darts,q2z0DqOG5aM,0,10,validate
juggling balls,q37vo62psGA,120,130,validate
skiing mono,q3FkRb093uM,34,44,validate
fencing (sport),q3MsLt93eQY,50,60,validate
installing carpet,q3WqeWYky3o,0,10,validate
exercising with an exercise ball,q3Yrx7-5W9I,16,26,validate
sharpening knives,q3bb4o7LCBc,81,91,validate
somersaulting,q3cFT1gZTrs,0,10,validate
playing volleyball,q3cRM4TVVRI,0,10,validate
front raises,q3dNcySZ3MI,3,13,validate
opening bottle (not wine),q3dsFwej-sI,1,11,validate
separating eggs,q4D47-zysEw,4,14,validate
driving tractor,q4c9b8V1Hdc,4,14,validate
bottling,q4lB9EcvlcY,0,10,validate
using segway,q4qIdf2CQ7c,8,18,validate
shaking head,q4vFvYey1CY,0,10,validate
using a sledge hammer,q505qPj4T-Y,12,22,validate
playing trumpet,q5HAJ5vpI3M,1,11,validate
watering plants,q5iUDW7Kt24,8,18,validate
drooling,q5kGnR7xeiw,47,57,validate
stretching leg,q5olpH-4D4k,0,10,validate
climbing a rope,q65OemNZJGE,2,12,validate
counting money,q65jx61d3rc,40,50,validate
playing chess,q67jmwuKzEY,91,101,validate
javelin throw,q6I9vWst_hU,5,15,validate
laying tiles,q6_jYBW5ZKk,40,50,validate
kicking field goal,q6dyWFq3-LE,0,10,validate
ice climbing,q6whOCpXypw,80,90,validate
blowdrying hair,q7575__5JHA,190,200,validate
sucking lolly,q7IN4Gjr_Ns,126,136,validate
bull fighting,q7SDBrV7g0Q,1,11,validate
walking the dog,q7SprFkmpPU,12,22,validate
riding or walking with horse,q7d6ni1cKj8,21,31,validate
applauding,q7hDmOUFdP8,0,10,validate
feeding fish,q7jhDND8xjA,155,165,validate
drinking shots,q7m-7_T8UI8,24,34,validate
carrying baby,q7o-SfkhiuA,60,70,validate
passing American football (in game),q7tvMXsXCXQ,1,11,validate
assembling computer,q7yoH8pguq8,163,173,validate
springboard diving,q8ILArql5W0,0,10,validate
using a power drill,q8J5-OrjXk8,0,10,validate
throwing tantrum,q8NynjJ63fU,69,79,validate
making pizza,q8PrlSQEuj0,0,10,validate
swimming backstroke,q8QIrMOgr2k,66,76,validate
walking through snow,q8RmlGJVEfs,37,47,validate
folding paper,q8Tklyq_rbA,116,126,validate
parkour,q8WeT7VffoI,18,28,validate
surfing water,q8aCC3LSlgE,27,37,validate
geocaching,q8gUm1OqYd8,31,41,validate
cracking knuckles,q8rxtAzgmtU,0,10,validate
playing polo,q8yEUq7_KDc,31,41,validate
cleaning shoes,q8z5Zd5egBQ,296,306,validate
playing lute,q957EQXZe8A,38,48,validate
knitting,q9BU4Kw7EzU,112,122,validate
fly tying,q9CAeaWCzW4,46,56,validate
using a power drill,q9IkzoJdKKs,245,255,validate
separating eggs,q9jnkyxloe8,57,67,validate
karaoke,qARdM4xPyAs,129,139,validate
playing scrabble,qASCYCFUyqI,41,51,validate
putting on foundation,qAU-obaYVbY,313,323,validate
spinning poi,qAY_lryy0j4,13,23,validate
waxing legs,qAbX3glzgFc,9,19,validate
golf chipping,qAi7t6cLdLM,65,75,validate
playing basketball,qAjMFoo7N2s,4,14,validate
longboarding,qAuE78eUgqk,0,10,validate
holding snake,qAvyQ3PtFxo,9,19,validate
high kick,qB1taWnnMag,50,60,validate
waking up,qB5iyJ9eyjI,18,28,validate
capoeira,qB8FbdXvhxg,26,36,validate
folding napkins,qBa2iSIrx-g,103,113,validate
square dancing,qBe_fBmURcI,132,142,validate
opening present,qBeeiOIkREQ,52,62,validate
lighting fire,qBwu2kmFDkU,2,12,validate
building cabinet,qC9KGT7Fms4,1033,1043,validate
shaking head,qCLFoWY2hnw,13,23,validate
playing with trains,qCaHDaZO-Z8,46,56,validate
playing clarinet,qCqiPd5NpKI,14,24,validate
blowdrying hair,qD17HOSKbes,176,186,validate
sawing wood,qDCe8blj11c,82,92,validate
planting trees,qDMKH1fGGDw,87,97,validate
sewing,qDP6jhN8BDw,4,14,validate
eating doughnuts,qD_LCbdWnfY,0,10,validate
playing tennis,qDdaMDceoEU,143,153,validate
playing dominoes,qDf8OoT3rAs,13,23,validate
